GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
1049258221,Connect4,7,GAME_OVER,15,0,2,148,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
-2039767727,Connect4,3,GAME_OVER,7,0,2,149,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
1908179359,Connect4,3,GAME_OVER,7,0,2,150,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
1115136563,Connect4,5,GAME_OVER,11,0,2,151,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
-1493045323,Connect4,3,GAME_OVER,7,0,2,152,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
-394703714,Connect4,3,GAME_OVER,7,0,2,153,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
-432712488,Connect4,3,GAME_OVER,7,0,2,154,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
491282519,Connect4,3,GAME_OVER,7,0,2,155,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
-884033504,Connect4,3,GAME_OVER,7,0,2,156,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
991772015,Connect4,5,GAME_OVER,11,0,2,157,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
-835279488,Connect4,3,GAME_OVER,7,0,2,158,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
288423849,Connect4,3,GAME_OVER,7,0,2,159,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
306462715,Connect4,6,GAME_OVER,13,0,2,160,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
-1595934290,Connect4,3,GAME_OVER,7,0,2,161,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
372545689,Connect4,3,GAME_OVER,7,0,2,162,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
-1791317608,Connect4,3,GAME_OVER,7,0,2,163,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
594493312,Connect4,3,GAME_OVER,7,0,2,164,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
1375946348,Connect4,3,GAME_OVER,7,0,2,165,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
-1004766817,Connect4,3,GAME_OVER,7,0,2,166,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
714044006,Connect4,3,GAME_OVER,7,0,2,167,Basic MCTS,-1.0,1.0,RMHC,2,Basic MCTS,2,1,1,RMHC,RMHC,Basic MCTS,0
346665430,Connect4,3,GAME_OVER,7,0,2,168,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
879079583,Connect4,3,GAME_OVER,7,0,2,169,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-619666105,Connect4,3,GAME_OVER,7,0,2,170,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
503938916,Connect4,3,GAME_OVER,7,0,2,171,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-428737539,Connect4,3,GAME_OVER,7,0,2,172,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1745970416,Connect4,3,GAME_OVER,7,0,2,173,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1436161366,Connect4,3,GAME_OVER,7,0,2,174,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1151041315,Connect4,3,GAME_OVER,7,0,2,175,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
697067980,Connect4,8,GAME_OVER,17,0,2,176,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1168140970,Connect4,3,GAME_OVER,7,0,2,177,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1491060889,Connect4,4,GAME_OVER,9,0,2,178,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1819802610,Connect4,3,GAME_OVER,7,0,2,179,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-2121274456,Connect4,4,GAME_OVER,9,0,2,180,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
259280696,Connect4,5,GAME_OVER,11,0,2,181,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1706137030,Connect4,4,GAME_OVER,9,0,2,182,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
545138396,Connect4,6,GAME_OVER,13,0,2,183,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1376458976,Connect4,3,GAME_OVER,7,0,2,184,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1195311045,Connect4,3,GAME_OVER,7,0,2,185,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
813477029,Connect4,3,GAME_OVER,7,0,2,186,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1466178614,Connect4,3,GAME_OVER,7,0,2,187,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-118322159,Connect4,4,GAME_OVER,9,0,2,188,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1428166355,Connect4,3,GAME_OVER,7,0,2,189,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1144294523,Connect4,4,GAME_OVER,9,0,2,190,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
2100098225,Connect4,3,GAME_OVER,7,0,2,191,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
23994827,Connect4,3,GAME_OVER,7,0,2,192,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1662792176,Connect4,3,GAME_OVER,7,0,2,193,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
2013120665,Connect4,5,GAME_OVER,11,0,2,194,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1880183632,Connect4,3,GAME_OVER,7,0,2,195,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1377239692,Connect4,3,GAME_OVER,7,0,2,196,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1795532617,Connect4,3,GAME_OVER,7,0,2,197,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1548656463,Connect4,3,GAME_OVER,7,0,2,198,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-653656736,Connect4,3,GAME_OVER,7,0,2,199,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-400394132,Connect4,3,GAME_OVER,7,0,2,200,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1422203009,Connect4,6,GAME_OVER,13,0,2,201,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1113178468,Connect4,6,GAME_OVER,13,0,2,202,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-175367348,Connect4,3,GAME_OVER,7,0,2,203,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1362911089,Connect4,3,GAME_OVER,7,0,2,204,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-347120262,Connect4,4,GAME_OVER,9,0,2,205,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1416514647,Connect4,3,GAME_OVER,7,0,2,206,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1570736736,Connect4,3,GAME_OVER,7,0,2,207,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1532681659,Connect4,3,GAME_OVER,7,0,2,208,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
2038358424,Connect4,3,GAME_OVER,7,0,2,209,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1950377550,Connect4,3,GAME_OVER,7,0,2,210,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-389679841,Connect4,3,GAME_OVER,7,0,2,211,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1652369011,Connect4,3,GAME_OVER,7,0,2,212,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
649728961,Connect4,3,GAME_OVER,7,0,2,213,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1939385821,Connect4,3,GAME_OVER,7,0,2,214,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-765151654,Connect4,4,GAME_OVER,9,0,2,215,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-382843140,Connect4,3,GAME_OVER,7,0,2,216,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1616233144,Connect4,3,GAME_OVER,7,0,2,217,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1825767405,Connect4,3,GAME_OVER,7,0,2,218,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1681345762,Connect4,6,GAME_OVER,13,0,2,219,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1466223696,Connect4,4,GAME_OVER,9,0,2,220,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-898042700,Connect4,3,GAME_OVER,7,0,2,221,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-622095176,Connect4,3,GAME_OVER,7,0,2,222,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1621553363,Connect4,3,GAME_OVER,7,0,2,223,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
2021511387,Connect4,3,GAME_OVER,7,0,2,224,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1677040338,Connect4,4,GAME_OVER,9,0,2,225,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1955989905,Connect4,3,GAME_OVER,7,0,2,226,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1876231119,Connect4,3,GAME_OVER,7,0,2,227,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1294795098,Connect4,3,GAME_OVER,7,0,2,228,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
127372284,Connect4,3,GAME_OVER,7,0,2,229,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-991207967,Connect4,3,GAME_OVER,7,0,2,230,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1049258221,Connect4,3,GAME_OVER,7,0,2,231,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-2039767727,Connect4,5,GAME_OVER,11,0,2,232,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1908179359,Connect4,3,GAME_OVER,7,0,2,233,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1115136563,Connect4,7,GAME_OVER,15,0,2,234,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1493045323,Connect4,3,GAME_OVER,7,0,2,235,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-394703714,Connect4,3,GAME_OVER,7,0,2,236,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-432712488,Connect4,3,GAME_OVER,7,0,2,237,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
491282519,Connect4,3,GAME_OVER,7,0,2,238,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-884033504,Connect4,3,GAME_OVER,7,0,2,239,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
991772015,Connect4,3,GAME_OVER,7,0,2,240,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-835279488,Connect4,3,GAME_OVER,7,0,2,241,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
288423849,Connect4,3,GAME_OVER,7,0,2,242,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
306462715,Connect4,4,GAME_OVER,9,0,2,243,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1595934290,Connect4,3,GAME_OVER,7,0,2,244,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
372545689,Connect4,3,GAME_OVER,7,0,2,245,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1791317608,Connect4,3,GAME_OVER,7,0,2,246,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
594493312,Connect4,5,GAME_OVER,11,0,2,247,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
1375946348,Connect4,3,GAME_OVER,7,0,2,248,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
-1004766817,Connect4,3,GAME_OVER,7,0,2,249,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
714044006,Connect4,3,GAME_OVER,7,0,2,250,Basic MCTS,-1.0,1.0,OSLA,2,Basic MCTS,2,1,1,OSLA,OSLA,Basic MCTS,0
346665430,Connect4,4,GAME_OVER,10,1,2,251,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
879079583,Connect4,3,GAME_OVER,8,1,2,252,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-619666105,Connect4,5,GAME_OVER,12,1,2,253,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
503938916,Connect4,8,GAME_OVER,18,1,2,254,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-428737539,Connect4,3,GAME_OVER,8,1,2,255,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1745970416,Connect4,3,GAME_OVER,8,1,2,256,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1436161366,Connect4,5,GAME_OVER,12,1,2,257,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1151041315,Connect4,3,GAME_OVER,8,1,2,258,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
697067980,Connect4,5,GAME_OVER,12,1,2,259,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1168140970,Connect4,5,GAME_OVER,12,1,2,260,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1491060889,Connect4,4,GAME_OVER,10,1,2,261,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1819802610,Connect4,3,GAME_OVER,8,1,2,262,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-2121274456,Connect4,3,GAME_OVER,8,1,2,263,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
259280696,Connect4,4,GAME_OVER,10,1,2,264,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1706137030,Connect4,4,GAME_OVER,10,1,2,265,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
545138396,Connect4,11,GAME_OVER,24,1,2,266,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1376458976,Connect4,4,GAME_OVER,10,1,2,267,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1195311045,Connect4,3,GAME_OVER,8,1,2,268,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
813477029,Connect4,3,GAME_OVER,8,1,2,269,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1466178614,Connect4,5,GAME_OVER,12,1,2,270,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-118322159,Connect4,4,GAME_OVER,10,1,2,271,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1428166355,Connect4,7,GAME_OVER,16,1,2,272,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1144294523,Connect4,3,GAME_OVER,8,1,2,273,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
2100098225,Connect4,4,GAME_OVER,10,1,2,274,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
23994827,Connect4,3,GAME_OVER,8,1,2,275,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1662792176,Connect4,4,GAME_OVER,10,1,2,276,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
2013120665,Connect4,4,GAME_OVER,10,1,2,277,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1880183632,Connect4,5,GAME_OVER,12,1,2,278,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1377239692,Connect4,4,GAME_OVER,10,1,2,279,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1795532617,Connect4,3,GAME_OVER,8,1,2,280,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1548656463,Connect4,8,GAME_OVER,18,1,2,281,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-653656736,Connect4,4,GAME_OVER,10,1,2,282,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-400394132,Connect4,6,GAME_OVER,14,1,2,283,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1422203009,Connect4,3,GAME_OVER,8,1,2,284,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1113178468,Connect4,7,GAME_OVER,16,1,2,285,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-175367348,Connect4,3,GAME_OVER,8,1,2,286,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1362911089,Connect4,3,GAME_OVER,8,1,2,287,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-347120262,Connect4,3,GAME_OVER,8,1,2,288,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1416514647,Connect4,3,GAME_OVER,8,1,2,289,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1570736736,Connect4,3,GAME_OVER,8,1,2,290,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1532681659,Connect4,6,GAME_OVER,14,1,2,291,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
2038358424,Connect4,6,GAME_OVER,14,1,2,292,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1950377550,Connect4,4,GAME_OVER,10,1,2,293,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-389679841,Connect4,4,GAME_OVER,10,1,2,294,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1652369011,Connect4,4,GAME_OVER,10,1,2,295,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
649728961,Connect4,3,GAME_OVER,8,1,2,296,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1939385821,Connect4,3,GAME_OVER,8,1,2,297,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-765151654,Connect4,6,GAME_OVER,14,1,2,298,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-382843140,Connect4,3,GAME_OVER,8,1,2,299,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1616233144,Connect4,3,GAME_OVER,8,1,2,300,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1825767405,Connect4,3,GAME_OVER,8,1,2,301,RandomPlayer,1.0,-1.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
