GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-3),PlayerType(PlayerType-2),Winner(PlayerIdx)
346665430,SushiGo,3,GAME_OVER,99,0,4,22,Basic MCTS,67.0,22.0,33.0,26.0,mcts,rmhc,rhea,1,Basic MCTS,1,4,4,2,2,3,mcts,3,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
879079583,SushiGo,3,GAME_OVER,96,0,4,23,Basic MCTS,59.0,24.0,32.0,32.0,mcts,rmhc,rhea,1,Basic MCTS,1,4,4,3,3,2,mcts,2,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
-619666105,SushiGo,3,GAME_OVER,99,0,4,24,Basic MCTS,43.0,30.0,26.0,17.0,mcts,rmhc,rhea,1,Basic MCTS,1,2,2,3,3,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
503938916,SushiGo,3,GAME_OVER,98,0,4,25,Basic MCTS,45.0,32.0,42.0,21.0,mcts,rmhc,rhea,1,Basic MCTS,1,3,3,2,2,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
-428737539,SushiGo,3,GAME_OVER,100,0,4,26,Basic MCTS,52.0,40.0,39.0,18.0,mcts,rmhc,rhea,1,Basic MCTS,1,2,2,3,3,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
-1745970416,SushiGo,3,GAME_OVER,97,0,4,27,Basic MCTS,47.0,37.0,39.0,22.0,mcts,rmhc,rhea,1,Basic MCTS,1,3,3,2,2,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
-1436161366,SushiGo,3,GAME_OVER,96,0,4,28,Basic MCTS,59.0,38.0,36.0,30.0,mcts,rmhc,rhea,1,Basic MCTS,1,2,2,3,3,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
-1151041315,SushiGo,3,GAME_OVER,98,0,4,29,Basic MCTS,39.0,29.0,45.0,28.0,mcts,rmhc,rhea,2,Basic MCTS,2,3,3,1,1,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,3
697067980,SushiGo,3,GAME_OVER,96,0,4,30,Basic MCTS,44.0,33.0,27.0,22.0,mcts,rmhc,rhea,1,Basic MCTS,1,2,2,3,3,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
1168140970,SushiGo,3,GAME_OVER,98,0,4,31,Basic MCTS,45.0,37.0,31.0,18.0,mcts,rmhc,rhea,1,Basic MCTS,1,2,2,3,3,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
-1491060889,SushiGo,3,GAME_OVER,97,0,4,32,Basic MCTS,48.0,29.0,33.0,16.0,mcts,rmhc,rhea,1,Basic MCTS,1,3,3,2,2,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
-1819802610,SushiGo,3,GAME_OVER,97,0,4,33,Basic MCTS,57.0,40.0,31.0,6.0,mcts,rmhc,rhea,1,Basic MCTS,1,2,2,3,3,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
-2121274456,SushiGo,3,GAME_OVER,97,0,4,34,Basic MCTS,75.0,32.0,26.0,37.0,mcts,rmhc,rhea,1,Basic MCTS,1,3,3,4,4,2,mcts,2,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
259280696,SushiGo,3,GAME_OVER,96,0,4,35,Basic MCTS,42.0,35.0,22.0,19.0,mcts,rmhc,rhea,1,Basic MCTS,1,2,2,3,3,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
1706137030,SushiGo,3,GAME_OVER,96,0,4,36,Basic MCTS,46.0,27.0,31.0,29.0,mcts,rmhc,rhea,1,Basic MCTS,1,4,4,2,2,3,mcts,3,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
545138396,SushiGo,3,GAME_OVER,96,0,4,37,Basic MCTS,55.0,37.0,36.0,26.0,mcts,rmhc,rhea,1,Basic MCTS,1,2,2,3,3,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
1376458976,SushiGo,3,GAME_OVER,97,0,4,38,Basic MCTS,65.0,27.0,39.0,16.0,mcts,rmhc,rhea,1,Basic MCTS,1,3,3,2,2,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
1195311045,SushiGo,3,GAME_OVER,97,0,4,39,Basic MCTS,61.0,33.0,33.0,21.0,mcts,rmhc,rhea,1,Basic MCTS,1,2,2,2,2,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
813477029,SushiGo,3,GAME_OVER,98,0,4,40,Basic MCTS,46.0,30.0,35.0,24.0,mcts,rmhc,rhea,1,Basic MCTS,1,3,3,2,2,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
-1466178614,SushiGo,3,GAME_OVER,97,0,4,41,Basic MCTS,45.0,30.0,32.0,18.0,mcts,rmhc,rhea,1,Basic MCTS,1,3,3,2,2,4,mcts,4,rmhc,rhea,mcts,Basic MCTS,rhea,rmhc,1
346665430,SushiGo,3,GAME_OVER,97,0,4,42,Basic MCTS,38.0,19.0,22.0,84.0,rhea,mcts,rmhc,2,Basic MCTS,2,4,4,3,3,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
879079583,SushiGo,3,GAME_OVER,97,0,4,43,Basic MCTS,40.0,34.0,23.0,38.0,rhea,mcts,rmhc,1,Basic MCTS,1,3,3,4,4,2,rhea,2,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,1
-619666105,SushiGo,3,GAME_OVER,97,0,4,44,Basic MCTS,40.0,29.0,26.0,63.0,rhea,mcts,rmhc,2,Basic MCTS,2,3,3,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
503938916,SushiGo,3,GAME_OVER,98,0,4,45,Basic MCTS,28.0,35.0,20.0,39.0,rhea,mcts,rmhc,3,Basic MCTS,3,2,2,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
-428737539,SushiGo,3,GAME_OVER,98,0,4,46,Basic MCTS,33.0,40.0,21.0,47.0,rhea,mcts,rmhc,3,Basic MCTS,3,2,2,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
-1745970416,SushiGo,3,GAME_OVER,97,0,4,47,Basic MCTS,32.0,31.0,20.0,42.0,rhea,mcts,rmhc,2,Basic MCTS,2,3,3,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
-1436161366,SushiGo,3,GAME_OVER,98,0,4,48,Basic MCTS,31.0,37.0,31.0,71.0,rhea,mcts,rmhc,4,Basic MCTS,4,2,2,3,3,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
-1151041315,SushiGo,3,GAME_OVER,102,0,4,49,Basic MCTS,36.0,30.0,19.0,53.0,rhea,mcts,rmhc,2,Basic MCTS,2,3,3,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
697067980,SushiGo,3,GAME_OVER,97,0,4,50,Basic MCTS,40.0,32.0,22.0,45.0,rhea,mcts,rmhc,2,Basic MCTS,2,3,3,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
1168140970,SushiGo,3,GAME_OVER,97,0,4,51,Basic MCTS,30.0,33.0,23.0,41.0,rhea,mcts,rmhc,3,Basic MCTS,3,2,2,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
-1491060889,SushiGo,3,GAME_OVER,98,0,4,52,Basic MCTS,22.0,32.0,32.0,50.0,rhea,mcts,rmhc,4,Basic MCTS,4,3,3,2,2,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
-1819802610,SushiGo,3,GAME_OVER,98,0,4,53,Basic MCTS,34.0,39.0,18.0,44.0,rhea,mcts,rmhc,3,Basic MCTS,3,2,2,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
-2121274456,SushiGo,3,GAME_OVER,98,0,4,54,Basic MCTS,30.0,32.0,30.0,64.0,rhea,mcts,rmhc,4,Basic MCTS,4,2,2,3,3,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
259280696,SushiGo,3,GAME_OVER,97,0,4,55,Basic MCTS,49.0,36.0,28.0,42.0,rhea,mcts,rmhc,1,Basic MCTS,1,3,3,4,4,2,rhea,2,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,1
1706137030,SushiGo,3,GAME_OVER,98,0,4,56,Basic MCTS,38.0,18.0,16.0,60.0,rhea,mcts,rmhc,2,Basic MCTS,2,3,3,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
545138396,SushiGo,3,GAME_OVER,98,0,4,57,Basic MCTS,38.0,32.0,31.0,45.0,rhea,mcts,rmhc,2,Basic MCTS,2,3,3,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
1376458976,SushiGo,3,GAME_OVER,97,0,4,58,Basic MCTS,48.0,28.0,23.0,50.0,rhea,mcts,rmhc,2,Basic MCTS,2,3,3,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
1195311045,SushiGo,3,GAME_OVER,98,0,4,59,Basic MCTS,40.0,28.0,20.0,61.0,rhea,mcts,rmhc,2,Basic MCTS,2,3,3,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
813477029,SushiGo,3,GAME_OVER,97,0,4,60,Basic MCTS,32.0,35.0,17.0,58.0,rhea,mcts,rmhc,3,Basic MCTS,3,2,2,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
-1466178614,SushiGo,3,GAME_OVER,96,0,4,61,Basic MCTS,34.0,34.0,24.0,37.0,rhea,mcts,rmhc,3,Basic MCTS,3,2,2,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
346665430,SushiGo,3,GAME_OVER,97,0,4,62,Basic MCTS,37.0,43.0,48.0,28.0,rhea,rmhc,mcts,3,Basic MCTS,3,2,2,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
879079583,SushiGo,3,GAME_OVER,97,0,4,63,Basic MCTS,83.0,37.0,47.0,25.0,rhea,rmhc,mcts,1,Basic MCTS,1,3,3,2,2,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,1
-619666105,SushiGo,3,GAME_OVER,97,0,4,64,Basic MCTS,52.0,32.0,42.0,18.0,rhea,rmhc,mcts,1,Basic MCTS,1,3,3,2,2,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,1
503938916,SushiGo,3,GAME_OVER,98,0,4,65,Basic MCTS,42.0,42.0,50.0,22.0,rhea,rmhc,mcts,2,Basic MCTS,2,2,2,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
-428737539,SushiGo,3,GAME_OVER,96,0,4,66,Basic MCTS,27.0,33.0,44.0,21.0,rhea,rmhc,mcts,3,Basic MCTS,3,2,2,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
-1745970416,SushiGo,3,GAME_OVER,97,0,4,67,Basic MCTS,39.0,25.0,55.0,19.0,rhea,rmhc,mcts,2,Basic MCTS,2,3,3,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
-1436161366,SushiGo,3,GAME_OVER,96,0,4,68,Basic MCTS,39.0,40.0,42.0,32.0,rhea,rmhc,mcts,3,Basic MCTS,3,2,2,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
-1151041315,SushiGo,3,GAME_OVER,99,0,4,69,Basic MCTS,40.0,32.0,41.0,18.0,rhea,rmhc,mcts,2,Basic MCTS,2,3,3,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
697067980,SushiGo,3,GAME_OVER,99,0,4,70,Basic MCTS,39.0,26.0,35.0,33.0,rhea,rmhc,mcts,1,Basic MCTS,1,4,4,2,2,3,rhea,3,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,1
1168140970,SushiGo,3,GAME_OVER,97,0,4,71,Basic MCTS,25.0,36.0,37.0,19.0,rhea,rmhc,mcts,3,Basic MCTS,3,2,2,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
-1491060889,SushiGo,3,GAME_OVER,97,0,4,72,Basic MCTS,59.0,31.0,44.0,23.0,rhea,rmhc,mcts,1,Basic MCTS,1,3,3,2,2,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,1
-1819802610,SushiGo,3,GAME_OVER,97,0,4,73,Basic MCTS,40.0,45.0,45.0,28.0,rhea,rmhc,mcts,3,Basic MCTS,3,2,2,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
-2121274456,SushiGo,3,GAME_OVER,97,0,4,74,Basic MCTS,47.0,41.0,64.0,23.0,rhea,rmhc,mcts,2,Basic MCTS,2,3,3,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
259280696,SushiGo,3,GAME_OVER,99,0,4,75,Basic MCTS,36.0,28.0,37.0,26.0,rhea,rmhc,mcts,2,Basic MCTS,2,3,3,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
1706137030,SushiGo,3,GAME_OVER,99,0,4,76,Basic MCTS,33.0,42.0,39.0,21.0,rhea,rmhc,mcts,3,Basic MCTS,3,1,1,2,2,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,0
545138396,SushiGo,3,GAME_OVER,97,0,4,77,Basic MCTS,31.0,31.0,38.0,18.0,rhea,rmhc,mcts,2,Basic MCTS,2,3,3,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
1376458976,SushiGo,3,GAME_OVER,99,0,4,78,Basic MCTS,44.0,49.0,34.0,26.0,rhea,rmhc,mcts,2,Basic MCTS,2,1,1,3,3,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,0
1195311045,SushiGo,3,GAME_OVER,99,0,4,79,Basic MCTS,47.0,32.0,50.0,20.0,rhea,rmhc,mcts,2,Basic MCTS,2,3,3,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
813477029,SushiGo,3,GAME_OVER,97,0,4,80,Basic MCTS,43.0,31.0,50.0,31.0,rhea,rmhc,mcts,2,Basic MCTS,2,4,4,1,1,3,rhea,3,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
-1466178614,SushiGo,3,GAME_OVER,97,0,4,81,Basic MCTS,51.0,30.0,53.0,32.0,rhea,rmhc,mcts,2,Basic MCTS,2,4,4,1,1,3,rhea,3,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
346665430,SushiGo,3,GAME_OVER,99,0,4,82,Basic MCTS,13.0,33.0,45.0,53.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
879079583,SushiGo,3,GAME_OVER,97,0,4,83,Basic MCTS,21.0,30.0,32.0,50.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
-619666105,SushiGo,3,GAME_OVER,97,0,4,84,Basic MCTS,22.0,35.0,41.0,43.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
503938916,SushiGo,3,GAME_OVER,99,0,4,85,Basic MCTS,15.0,40.0,32.0,40.0,rmhc,mcts,rhea,4,Basic MCTS,4,2,2,3,3,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
-428737539,SushiGo,3,GAME_OVER,97,0,4,86,Basic MCTS,23.0,34.0,29.0,48.0,rmhc,mcts,rhea,4,Basic MCTS,4,2,2,3,3,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
-1745970416,SushiGo,3,GAME_OVER,97,0,4,87,Basic MCTS,25.0,38.0,39.0,31.0,rmhc,mcts,rhea,4,Basic MCTS,4,2,2,1,1,3,rmhc,3,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,3
-1436161366,SushiGo,3,GAME_OVER,98,0,4,88,Basic MCTS,36.0,37.0,50.0,56.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
-1151041315,SushiGo,3,GAME_OVER,98,0,4,89,Basic MCTS,23.0,35.0,35.0,42.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
697067980,SushiGo,3,GAME_OVER,98,0,4,90,Basic MCTS,22.0,28.0,39.0,41.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
1168140970,SushiGo,3,GAME_OVER,99,0,4,91,Basic MCTS,20.0,38.0,43.0,38.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,1,1,2,rmhc,2,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,3
-1491060889,SushiGo,3,GAME_OVER,97,0,4,92,Basic MCTS,20.0,34.0,28.0,70.0,rmhc,mcts,rhea,4,Basic MCTS,4,2,2,3,3,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
-1819802610,SushiGo,3,GAME_OVER,98,0,4,93,Basic MCTS,26.0,32.0,38.0,32.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,1,1,2,rmhc,2,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,3
-2121274456,SushiGo,3,GAME_OVER,97,0,4,94,Basic MCTS,33.0,38.0,59.0,56.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,1,1,2,rmhc,2,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,3
259280696,SushiGo,3,GAME_OVER,96,0,4,95,Basic MCTS,14.0,38.0,29.0,43.0,rmhc,mcts,rhea,4,Basic MCTS,4,2,2,3,3,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
1706137030,SushiGo,3,GAME_OVER,97,0,4,96,Basic MCTS,24.0,32.0,33.0,39.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
545138396,SushiGo,3,GAME_OVER,96,0,4,97,Basic MCTS,28.0,33.0,36.0,47.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
1376458976,SushiGo,3,GAME_OVER,99,0,4,98,Basic MCTS,15.0,37.0,38.0,40.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
1195311045,SushiGo,3,GAME_OVER,98,0,4,99,Basic MCTS,11.0,38.0,29.0,61.0,rmhc,mcts,rhea,4,Basic MCTS,4,2,2,3,3,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
813477029,SushiGo,3,GAME_OVER,97,0,4,100,Basic MCTS,18.0,41.0,38.0,46.0,rmhc,mcts,rhea,4,Basic MCTS,4,2,2,3,3,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
-1466178614,SushiGo,3,GAME_OVER,97,0,4,101,Basic MCTS,21.0,35.0,48.0,54.0,rmhc,mcts,rhea,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
346665430,SushiGo,3,GAME_OVER,96,0,4,102,Basic MCTS,14.0,32.0,43.0,47.0,rmhc,rhea,mcts,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,2
879079583,SushiGo,3,GAME_OVER,97,0,4,103,Basic MCTS,19.0,33.0,48.0,47.0,rmhc,rhea,mcts,4,Basic MCTS,4,3,3,1,1,2,rmhc,2,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
-619666105,SushiGo,3,GAME_OVER,100,0,4,104,Basic MCTS,17.0,31.0,35.0,43.0,rmhc,rhea,mcts,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,2
503938916,SushiGo,3,GAME_OVER,97,0,4,105,Basic MCTS,15.0,28.0,38.0,35.0,rmhc,rhea,mcts,4,Basic MCTS,4,3,3,1,1,2,rmhc,2,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
