GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-3),PlayerType(PlayerType-2),Winner(PlayerIdx)
-619666105,SushiGo,3,GAME_OVER,97,0,4,12,Basic MCTS,43.0,30.0,26.0,53.0,rhea,mcts,rmhc,2,Basic MCTS,2,3,3,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
503938916,SushiGo,3,GAME_OVER,98,0,4,13,Basic MCTS,29.0,36.0,14.0,62.0,rhea,mcts,rmhc,3,Basic MCTS,3,2,2,4,4,1,rhea,1,mcts,rmhc,rhea,Basic MCTS,rmhc,mcts,2
346665430,SushiGo,3,GAME_OVER,96,0,4,14,Basic MCTS,55.0,38.0,52.0,32.0,rhea,rmhc,mcts,1,Basic MCTS,1,3,3,2,2,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,1
879079583,SushiGo,3,GAME_OVER,98,0,4,15,Basic MCTS,29.0,42.0,49.0,25.0,rhea,rmhc,mcts,3,Basic MCTS,3,2,2,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
-619666105,SushiGo,3,GAME_OVER,98,0,4,16,Basic MCTS,40.0,41.0,45.0,27.0,rhea,rmhc,mcts,3,Basic MCTS,3,2,2,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
503938916,SushiGo,3,GAME_OVER,100,0,4,17,Basic MCTS,31.0,35.0,52.0,12.0,rhea,rmhc,mcts,3,Basic MCTS,3,2,2,1,1,4,rhea,4,rmhc,mcts,rhea,Basic MCTS,mcts,rmhc,3
346665430,SushiGo,3,GAME_OVER,97,0,4,18,Basic MCTS,31.0,36.0,27.0,50.0,rmhc,mcts,rhea,3,Basic MCTS,3,2,2,4,4,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
879079583,SushiGo,3,GAME_OVER,100,0,4,19,Basic MCTS,26.0,42.0,29.0,53.0,rmhc,mcts,rhea,4,Basic MCTS,4,2,2,3,3,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
-619666105,SushiGo,3,GAME_OVER,97,0,4,20,Basic MCTS,17.0,44.0,32.0,54.0,rmhc,mcts,rhea,4,Basic MCTS,4,2,2,3,3,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
503938916,SushiGo,3,GAME_OVER,98,0,4,21,Basic MCTS,27.0,39.0,39.0,55.0,rmhc,mcts,rhea,4,Basic MCTS,4,2,2,3,3,1,rmhc,1,mcts,rhea,rmhc,Basic MCTS,rhea,mcts,2
346665430,SushiGo,3,GAME_OVER,96,0,4,22,Basic MCTS,25.0,39.0,48.0,39.0,rmhc,rhea,mcts,4,Basic MCTS,4,2,2,1,1,2,rmhc,2,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
879079583,SushiGo,3,GAME_OVER,97,0,4,23,Basic MCTS,25.0,48.0,44.0,34.0,rmhc,rhea,mcts,4,Basic MCTS,4,1,1,2,2,3,rmhc,3,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,0
-619666105,SushiGo,3,GAME_OVER,97,0,4,24,Basic MCTS,21.0,46.0,49.0,40.0,rmhc,rhea,mcts,4,Basic MCTS,4,2,2,1,1,3,rmhc,3,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
503938916,SushiGo,3,GAME_OVER,97,0,4,25,Basic MCTS,17.0,36.0,41.0,36.0,rmhc,rhea,mcts,4,Basic MCTS,4,2,2,1,1,3,rmhc,3,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
346665430,SushiGo,3,GAME_OVER,99,0,4,26,mcts,39.0,42.0,25.0,31.0,Basic MCTS,rhea,rmhc,2,mcts,2,1,1,4,4,3,Basic MCTS,3,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
879079583,SushiGo,3,GAME_OVER,98,0,4,27,mcts,34.0,38.0,25.0,33.0,Basic MCTS,rhea,rmhc,2,mcts,2,1,1,4,4,3,Basic MCTS,3,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
-619666105,SushiGo,3,GAME_OVER,96,0,4,28,mcts,38.0,33.0,28.0,25.0,Basic MCTS,rhea,rmhc,1,mcts,1,2,2,3,3,4,Basic MCTS,4,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,1
503938916,SushiGo,3,GAME_OVER,98,0,4,29,mcts,35.0,38.0,25.0,30.0,Basic MCTS,rhea,rmhc,2,mcts,2,1,1,4,4,3,Basic MCTS,3,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
346665430,SushiGo,3,GAME_OVER,98,0,4,30,mcts,39.0,42.0,35.0,22.0,Basic MCTS,rmhc,rhea,2,mcts,2,1,1,3,3,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
879079583,SushiGo,3,GAME_OVER,99,0,4,31,mcts,32.0,49.0,39.0,33.0,Basic MCTS,rmhc,rhea,4,mcts,4,1,1,2,2,3,Basic MCTS,3,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
-619666105,SushiGo,3,GAME_OVER,99,0,4,32,mcts,37.0,44.0,36.0,23.0,Basic MCTS,rmhc,rhea,2,mcts,2,1,1,3,3,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
503938916,SushiGo,3,GAME_OVER,97,0,4,33,mcts,30.0,53.0,39.0,27.0,Basic MCTS,rmhc,rhea,3,mcts,3,1,1,2,2,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
346665430,SushiGo,3,GAME_OVER,98,0,4,34,mcts,37.0,79.0,18.0,32.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
879079583,SushiGo,3,GAME_OVER,99,0,4,35,mcts,27.0,54.0,24.0,38.0,rhea,Basic MCTS,rmhc,3,mcts,3,1,1,4,4,2,rhea,2,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
-619666105,SushiGo,3,GAME_OVER,96,0,4,36,mcts,42.0,44.0,30.0,37.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
503938916,SushiGo,3,GAME_OVER,96,0,4,37,mcts,39.0,47.0,27.0,35.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
346665430,SushiGo,3,GAME_OVER,98,0,4,38,mcts,42.0,68.0,34.0,31.0,rhea,rmhc,Basic MCTS,2,mcts,2,1,1,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
879079583,SushiGo,3,GAME_OVER,98,0,4,39,mcts,36.0,32.0,32.0,25.0,rhea,rmhc,Basic MCTS,1,mcts,1,2,2,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,1
-619666105,SushiGo,3,GAME_OVER,98,0,4,40,mcts,61.0,44.0,35.0,17.0,rhea,rmhc,Basic MCTS,1,mcts,1,2,2,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,1
503938916,SushiGo,3,GAME_OVER,100,0,4,41,mcts,53.0,50.0,33.0,15.0,rhea,rmhc,Basic MCTS,1,mcts,1,2,2,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,1
346665430,SushiGo,3,GAME_OVER,97,0,4,42,mcts,24.0,71.0,36.0,34.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,2,2,3,rmhc,3,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
879079583,SushiGo,3,GAME_OVER,99,0,4,43,mcts,31.0,62.0,31.0,34.0,rmhc,Basic MCTS,rhea,3,mcts,3,1,1,4,4,2,rmhc,2,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
-619666105,SushiGo,3,GAME_OVER,96,0,4,44,mcts,16.0,49.0,36.0,36.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,3,3,2,rmhc,2,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
503938916,SushiGo,3,GAME_OVER,99,0,4,45,mcts,21.0,55.0,30.0,37.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,3,3,2,rmhc,2,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
346665430,SushiGo,3,GAME_OVER,98,0,4,46,mcts,28.0,70.0,39.0,32.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,2,2,3,rmhc,3,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
879079583,SushiGo,3,GAME_OVER,97,0,4,47,mcts,17.0,51.0,36.0,33.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,2,2,3,rmhc,3,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
-619666105,SushiGo,3,GAME_OVER,97,0,4,48,mcts,26.0,43.0,39.0,40.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
503938916,SushiGo,3,GAME_OVER,98,0,4,49,mcts,31.0,52.0,37.0,40.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
346665430,SushiGo,3,GAME_OVER,100,0,4,50,rhea,41.0,37.0,19.0,37.0,Basic MCTS,mcts,rmhc,1,rhea,1,3,3,4,4,2,Basic MCTS,2,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,1
879079583,SushiGo,3,GAME_OVER,97,0,4,51,rhea,30.0,29.0,26.0,48.0,Basic MCTS,mcts,rmhc,2,rhea,2,3,3,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
-619666105,SushiGo,3,GAME_OVER,98,0,4,52,rhea,30.0,44.0,22.0,50.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
503938916,SushiGo,3,GAME_OVER,96,0,4,53,rhea,28.0,28.0,16.0,49.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
346665430,SushiGo,3,GAME_OVER,99,0,4,54,rhea,38.0,37.0,47.0,26.0,Basic MCTS,rmhc,mcts,2,rhea,2,3,3,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
879079583,SushiGo,3,GAME_OVER,98,0,4,55,rhea,31.0,29.0,38.0,20.0,Basic MCTS,rmhc,mcts,2,rhea,2,3,3,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
-619666105,SushiGo,3,GAME_OVER,97,0,4,56,rhea,33.0,30.0,52.0,32.0,Basic MCTS,rmhc,mcts,2,rhea,2,4,4,1,1,3,Basic MCTS,3,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
503938916,SushiGo,3,GAME_OVER,96,0,4,57,rhea,32.0,40.0,40.0,20.0,Basic MCTS,rmhc,mcts,3,rhea,3,1,1,2,2,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,0
346665430,SushiGo,3,GAME_OVER,98,0,4,58,rhea,45.0,42.0,23.0,44.0,mcts,Basic MCTS,rmhc,1,rhea,1,3,3,4,4,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
879079583,SushiGo,3,GAME_OVER,98,0,4,59,rhea,43.0,26.0,29.0,42.0,mcts,Basic MCTS,rmhc,1,rhea,1,4,4,3,3,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
-619666105,SushiGo,3,GAME_OVER,99,0,4,60,rhea,52.0,50.0,22.0,37.0,mcts,Basic MCTS,rmhc,1,rhea,1,2,2,4,4,3,mcts,3,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
503938916,SushiGo,3,GAME_OVER,96,0,4,61,rhea,46.0,37.0,15.0,29.0,mcts,Basic MCTS,rmhc,1,rhea,1,2,2,4,4,3,mcts,3,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
346665430,SushiGo,3,GAME_OVER,100,0,4,62,rhea,45.0,39.0,29.0,21.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
879079583,SushiGo,3,GAME_OVER,98,0,4,63,rhea,41.0,41.0,31.0,21.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
-619666105,SushiGo,3,GAME_OVER,97,0,4,64,rhea,47.0,32.0,38.0,21.0,mcts,rmhc,Basic MCTS,1,rhea,1,3,3,2,2,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
503938916,SushiGo,3,GAME_OVER,98,0,4,65,rhea,49.0,47.0,27.0,22.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
346665430,SushiGo,3,GAME_OVER,98,0,4,66,rhea,26.0,68.0,55.0,34.0,rmhc,Basic MCTS,mcts,4,rhea,4,1,1,2,2,3,rmhc,3,Basic MCTS,mcts,rmhc,rhea,mcts,Basic MCTS,0
879079583,SushiGo,3,GAME_OVER,99,0,4,67,rhea,18.0,41.0,39.0,46.0,rmhc,Basic MCTS,mcts,4,rhea,4,2,2,3,3,1,rmhc,1,Basic MCTS,mcts,rmhc,rhea,mcts,Basic MCTS,2
-619666105,SushiGo,3,GAME_OVER,98,0,4,68,rhea,23.0,35.0,46.0,37.0,rmhc,Basic MCTS,mcts,4,rhea,4,3,3,1,1,2,rmhc,2,Basic MCTS,mcts,rmhc,rhea,mcts,Basic MCTS,3
503938916,SushiGo,3,GAME_OVER,97,0,4,69,rhea,21.0,47.0,54.0,27.0,rmhc,Basic MCTS,mcts,4,rhea,4,2,2,1,1,3,rmhc,3,Basic MCTS,mcts,rmhc,rhea,mcts,Basic MCTS,3
346665430,SushiGo,3,GAME_OVER,98,0,4,70,rhea,15.0,56.0,36.0,49.0,rmhc,mcts,Basic MCTS,4,rhea,4,1,1,3,3,2,rmhc,2,mcts,Basic MCTS,rmhc,rhea,Basic MCTS,mcts,0
879079583,SushiGo,3,GAME_OVER,101,0,4,71,rhea,31.0,36.0,37.0,37.0,rmhc,mcts,Basic MCTS,4,rhea,4,3,3,2,2,1,rmhc,1,mcts,Basic MCTS,rmhc,rhea,Basic MCTS,mcts,2
-619666105,SushiGo,3,GAME_OVER,96,0,4,72,rhea,32.0,38.0,43.0,36.0,rmhc,mcts,Basic MCTS,4,rhea,4,2,2,1,1,3,rmhc,3,mcts,Basic MCTS,rmhc,rhea,Basic MCTS,mcts,3
503938916,SushiGo,3,GAME_OVER,97,0,4,73,rhea,23.0,39.0,26.0,49.0,rmhc,mcts,Basic MCTS,4,rhea,4,2,2,3,3,1,rmhc,1,mcts,Basic MCTS,rmhc,rhea,Basic MCTS,mcts,2
346665430,SushiGo,3,GAME_OVER,97,0,4,74,rmhc,39.0,16.0,41.0,56.0,Basic MCTS,mcts,rhea,3,rmhc,3,4,4,2,2,1,Basic MCTS,1,mcts,rhea,Basic MCTS,rmhc,rhea,mcts,2
879079583,SushiGo,3,GAME_OVER,97,0,4,75,rmhc,30.0,19.0,40.0,44.0,Basic MCTS,mcts,rhea,3,rmhc,3,4,4,2,2,1,Basic MCTS,1,mcts,rhea,Basic MCTS,rmhc,rhea,mcts,2
-619666105,SushiGo,3,GAME_OVER,100,0,4,76,rmhc,40.0,22.0,36.0,54.0,Basic MCTS,mcts,rhea,2,rmhc,2,4,4,3,3,1,Basic MCTS,1,mcts,rhea,Basic MCTS,rmhc,rhea,mcts,2
503938916,SushiGo,3,GAME_OVER,97,0,4,77,rmhc,37.0,25.0,43.0,47.0,Basic MCTS,mcts,rhea,3,rmhc,3,4,4,2,2,1,Basic MCTS,1,mcts,rhea,Basic MCTS,rmhc,rhea,mcts,2
346665430,SushiGo,3,GAME_OVER,97,0,4,78,rmhc,41.0,16.0,55.0,38.0,Basic MCTS,rhea,mcts,2,rmhc,2,4,4,1,1,3,Basic MCTS,3,rhea,mcts,Basic MCTS,rmhc,mcts,rhea,3
879079583,SushiGo,3,GAME_OVER,96,0,4,79,rmhc,40.0,23.0,43.0,35.0,Basic MCTS,rhea,mcts,2,rmhc,2,4,4,1,1,3,Basic MCTS,3,rhea,mcts,Basic MCTS,rmhc,mcts,rhea,3
-619666105,SushiGo,3,GAME_OVER,96,0,4,80,rmhc,35.0,16.0,44.0,34.0,Basic MCTS,rhea,mcts,2,rmhc,2,4,4,1,1,3,Basic MCTS,3,rhea,mcts,Basic MCTS,rmhc,mcts,rhea,3
503938916,SushiGo,3,GAME_OVER,98,0,4,81,rmhc,38.0,22.0,51.0,45.0,Basic MCTS,rhea,mcts,3,rmhc,3,4,4,1,1,2,Basic MCTS,2,rhea,mcts,Basic MCTS,rmhc,mcts,rhea,3
346665430,SushiGo,3,GAME_OVER,96,0,4,82,rmhc,52.0,22.0,48.0,37.0,mcts,Basic MCTS,rhea,1,rmhc,1,4,4,2,2,3,mcts,3,Basic MCTS,rhea,mcts,rmhc,rhea,Basic MCTS,1
879079583,SushiGo,3,GAME_OVER,97,0,4,83,rmhc,50.0,17.0,46.0,32.0,mcts,Basic MCTS,rhea,1,rmhc,1,4,4,2,2,3,mcts,3,Basic MCTS,rhea,mcts,rmhc,rhea,Basic MCTS,1
-619666105,SushiGo,3,GAME_OVER,96,0,4,84,rmhc,44.0,24.0,39.0,26.0,mcts,Basic MCTS,rhea,1,rmhc,1,4,4,2,2,3,mcts,3,Basic MCTS,rhea,mcts,rmhc,rhea,Basic MCTS,1
503938916,SushiGo,3,GAME_OVER,97,0,4,85,rmhc,45.0,25.0,38.0,37.0,mcts,Basic MCTS,rhea,1,rmhc,1,4,4,2,2,3,mcts,3,Basic MCTS,rhea,mcts,rmhc,rhea,Basic MCTS,1
346665430,SushiGo,3,GAME_OVER,99,0,4,86,rmhc,55.0,22.0,34.0,50.0,mcts,rhea,Basic MCTS,1,rmhc,1,4,4,3,3,2,mcts,2,rhea,Basic MCTS,mcts,rmhc,Basic MCTS,rhea,1
879079583,SushiGo,3,GAME_OVER,97,0,4,87,rmhc,51.0,24.0,34.0,38.0,mcts,rhea,Basic MCTS,1,rmhc,1,4,4,3,3,2,mcts,2,rhea,Basic MCTS,mcts,rmhc,Basic MCTS,rhea,1
-619666105,SushiGo,3,GAME_OVER,97,0,4,88,rmhc,44.0,20.0,30.0,36.0,mcts,rhea,Basic MCTS,1,rmhc,1,4,4,3,3,2,mcts,2,rhea,Basic MCTS,mcts,rmhc,Basic MCTS,rhea,1
503938916,SushiGo,3,GAME_OVER,97,0,4,89,rmhc,56.0,26.0,27.0,46.0,mcts,rhea,Basic MCTS,1,rmhc,1,4,4,3,3,2,mcts,2,rhea,Basic MCTS,mcts,rmhc,Basic MCTS,rhea,1
346665430,SushiGo,3,GAME_OVER,97,0,4,90,rmhc,27.0,18.0,50.0,46.0,rhea,Basic MCTS,mcts,3,rmhc,3,4,4,1,1,2,rhea,2,Basic MCTS,mcts,rhea,rmhc,mcts,Basic MCTS,3
879079583,SushiGo,3,GAME_OVER,97,0,4,91,rmhc,26.0,20.0,44.0,29.0,rhea,Basic MCTS,mcts,3,rmhc,3,4,4,1,1,2,rhea,2,Basic MCTS,mcts,rhea,rmhc,mcts,Basic MCTS,3
-619666105,SushiGo,3,GAME_OVER,96,0,4,92,rmhc,46.0,26.0,45.0,36.0,rhea,Basic MCTS,mcts,1,rmhc,1,4,4,2,2,3,rhea,3,Basic MCTS,mcts,rhea,rmhc,mcts,Basic MCTS,1
503938916,SushiGo,3,GAME_OVER,98,0,4,93,rmhc,42.0,35.0,48.0,28.0,rhea,Basic MCTS,mcts,2,rmhc,2,3,3,1,1,4,rhea,4,Basic MCTS,mcts,rhea,rmhc,mcts,Basic MCTS,3
346665430,SushiGo,3,GAME_OVER,97,0,4,94,rmhc,35.0,16.0,28.0,40.0,rhea,mcts,Basic MCTS,2,rmhc,2,4,4,3,3,1,rhea,1,mcts,Basic MCTS,rhea,rmhc,Basic MCTS,mcts,2
879079583,SushiGo,3,GAME_OVER,99,0,4,95,rmhc,31.0,21.0,35.0,37.0,rhea,mcts,Basic MCTS,3,rmhc,3,4,4,2,2,1,rhea,1,mcts,Basic MCTS,rhea,rmhc,Basic MCTS,mcts,2
-619666105,SushiGo,3,GAME_OVER,97,0,4,96,rmhc,27.0,21.0,30.0,44.0,rhea,mcts,Basic MCTS,3,rmhc,3,4,4,2,2,1,rhea,1,mcts,Basic MCTS,rhea,rmhc,Basic MCTS,mcts,2
503938916,SushiGo,3,GAME_OVER,97,0,4,97,rmhc,39.0,32.0,37.0,38.0,rhea,mcts,Basic MCTS,1,rmhc,1,4,4,3,3,2,rhea,2,mcts,Basic MCTS,rhea,rmhc,Basic MCTS,mcts,1
